access,allow_homefeed_recommendations,archived_by_me_at,blocking_actions,board_order_modified_at,category,collab_board_email,collaborated_by_me,collaborator_count,collaborator_requests_enabled,cover_pin,createdAt,description,event_date,event_start_date,featured_board_metadata,featured_in,followed_by_me,follower_count,header,id,image_cover_url,is_ads_only,is_collaborative,is_featured_for_active_campaign,layout,map_id,modifiedAt,name,node_id,owner,pin_count,privacy,section_count,sectionless_pin_count,sensitivity_screen,should_show_board_collaborators,should_show_more_ideas,should_show_shop_feed,type,updatedAt,url,viewer_collaborator_join_requested,viewer_contact_request,eligible_pin_type_filters,images
[],True,,[],"Thu, 15 Jan 2026 22:14:32 +0000",food_drink,True,False,0,False,"{'image_signature': 'fbe80dc9598241108b8b32da5bad39d1', 'pin_id': '176133035396191141', 'timestamp': 1708376279}",{},,,,,[],False,84,,176133104115647314,https://i.pinimg.com/200x150/fb/e8/0d/fbe80dc9598241108b8b32da5bad39d1.jpg,False,False,False,default,pinterest.ijz1714i,{},yummy yummy in my tummy,Qm9hcmQ6MTc2MTMzMTA0MTE1NjQ3MzE0,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Kara', 'full_name': 'Kara MacDonald', 'id': '176133172835123244', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/e5/9e/95/e59e95f5e71dcfb980012cf8394369d3.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/e5/9e/95/e59e95f5e71dcfb980012cf8394369d3.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/e5/9e/95/e59e95f5e71dcfb980012cf8394369d3.jpg', 'indexed': False, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjoxNzYxMzMxNzI4MzUxMjMyNDQ=', 'type': 'user', 'username': 'karamm', 'verified_identity': {}}",123,public,0,123,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/karamm/yummy-yummy-in-my-tummy/,False,,"[{'id': '17581036558995', 'pin_type': -1, 'text': 'All Pins', 'type': 'pintypefilter'}, {'id': '17580504975614', 'pin_type': 6, 'text': 'Favorites', 'type': 'pintypefilter'}]",
[],True,,[],"Tue, 24 Mar 2026 10:21:39 +0000",,True,False,0,False,"{'image_signature': 'decdda6f29f6986ae68bde9def16994e', 'pin_id': '198088083606589428', 'timestamp': 1773936389}",{},,,,,[],False,79,,198088152299567260,https://i.pinimg.com/200x150/de/cd/da/decdda6f29f6986ae68bde9def16994e.jpg,False,False,False,default,pinterest.ijz1714i,{},Appartement,Qm9hcmQ6MTk4MDg4MTUyMjk5NTY3MjYw,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Tchuck', 'full_name': 'Tchuck Hickone', 'id': '198088221018554448', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/f6/d7/c4/f6d7c417a57af3c4b7c8ba4dabf96d56.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/f6/d7/c4/f6d7c417a57af3c4b7c8ba4dabf96d56.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/f6/d7/c4/f6d7c417a57af3c4b7c8ba4dabf96d56.jpg', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjoxOTgwODgyMjEwMTg1NTQ0NDg=', 'type': 'user', 'username': 'hickone', 'verified_identity': {}}",43,public,0,43,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/hickone/appartement/,False,,,
[],True,,[],"Tue, 23 Jun 2026 21:54:16 +0000",food_drink,True,False,0,False,"{'image_key': '202310208231227043_g4jpoevi', 'image_signature': 'd774dfc972274598f6cb485594a3f825', 'pin_id': '217720963206095834', 'timestamp': 1343960790, 'url': 'uploads/cover_217721031924670371_202310208231227043_g4jpoevi_1340198497.jpg'}",{},Food. Nothing but delicious food.,,,,[],False,73,,217721031924670371,https://i.pinimg.com/200x150/d7/74/df/d774dfc972274598f6cb485594a3f825.jpg,False,False,False,default,pinterest.ijz1714i,{},Recipes to Try,Qm9hcmQ6MjE3NzIxMDMxOTI0NjcwMzcx,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': 'www.mrespro.com', 'first_name': 'Jennifer', 'full_name': 'Jennifer Swack', 'id': '217721100644125632', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/73/5e/64/735e649b237109a583db9476f02c613c.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/73/5e/64/735e649b237109a583db9476f02c613c.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/73/5e/64/735e649b237109a583db9476f02c613c.jpg', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjoyMTc3MjExMDA2NDQxMjU2MzI=', 'type': 'user', 'username': 'nikkibarlow77', 'verified_identity': {}}",4319,public,0,4319,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/nikkibarlow77/recipes-to-try/,False,,"[{'id': '17186714224879', 'pin_type': -1, 'text': 'All Pins', 'type': 'pintypefilter'}, {'id': '17189116934992', 'pin_type': 6, 'text': 'Favorites', 'type': 'pintypefilter'}]",
[],True,,[],"Sun, 15 Mar 2026 18:50:06 +0000",,True,False,0,False,"{'image_signature': '75d42371cd04707a2b4d5334ec93992d', 'pin_id': '221943087871676291', 'timestamp': 1524248046}",{},,,,,[],False,286,,221943156575610191,https://i.pinimg.com/200x150/75/d4/23/75d42371cd04707a2b4d5334ec93992d.jpg,False,False,False,default,pinterest.ijz1714i,{},From the Sea,Qm9hcmQ6MjIxOTQzMTU2NTc1NjEwMTkx,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Heather', 'full_name': 'Heather Benoit', 'id': '221943225294784209', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/fc/b8/6d/fcb86dac9b07e774a813fd07a8c02495.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/fc/b8/6d/fcb86dac9b07e774a813fd07a8c02495.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/fc/b8/6d/fcb86dac9b07e774a813fd07a8c02495.jpg', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjoyMjE5NDMyMjUyOTQ3ODQyMDk=', 'type': 'user', 'username': 'benoihe', 'verified_identity': {}}",68,public,0,68,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/benoihe/from-the-sea/,False,,,
[],True,,[],"Wed, 24 Jun 2026 06:06:22 +0000",food_drink,True,False,0,False,"{'crop': [0, 153], 'custom_cover': True, 'image_signature': 'cdaff96523cc7f3ee6a997784c79aa31', 'image_size': [236, None], 'image_url': 'https://i.pinimg.com/236x/cd/af/f9/cdaff96523cc7f3ee6a997784c79aa31.jpg', 'pin_id': '224476362652450020', 'scale': 0.940677966102, 'size': [222, 150], 'timestamp': 1414548629}",{},"Nothing compares to freshly baked homemade bread for breakfast and brunch, an appetizer and side dish, or dessert! Enjoy different types of bread recipes including quick bread, monkey bread, sweet bread, savory bread, dinner rolls, pizza dough, and more!",,,,[],False,451611,,224476431365705176,https://i.pinimg.com/custom_covers/200x150/224476431365705176_1414548629.jpg,False,False,False,default,pinterest.ijz1714i,{},Bread Recipes,Qm9hcmQ6MjI0NDc2NDMxMzY1NzA1MTc2,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': 'www.crazyforcrust.com', 'first_name': 'Crazy for Crust', 'full_name': 'Crazy for Crust', 'id': '224476500085178410', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/40/dd/bf/40ddbf09072c18f84fd19ee910236285.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/40/dd/bf/40ddbf09072c18f84fd19ee910236285.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/40/dd/bf/40ddbf09072c18f84fd19ee910236285.jpg', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': True, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjoyMjQ0NzY1MDAwODUxNzg0MTA=', 'type': 'user', 'username': 'crazyforcrust', 'verified_identity': {'verified': True}}",1898,public,0,1898,"{'reason': None, 'show_warning': False}",True,False,False,board,{},/crazyforcrust/bread-recipes/,False,,,
[],True,,[],"Thu, 12 Mar 2026 12:40:51 +0000",,True,False,0,False,"{'image_signature': '595a56e628542c8c54602f66088a414f', 'pin_id': '232216924514607209', 'timestamp': 1590932495}",{},,,,,[],False,1,,232216993225449066,https://i.pinimg.com/200x150/59/5a/56/595a56e628542c8c54602f66088a414f.jpg,False,False,False,default,pinterest.ijz1714i,{},Megan,Qm9hcmQ6MjMyMjE2OTkzMjI1NDQ5MDY2,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Megan', 'full_name': 'Megan', 'id': '232217061944772351', 'image_medium_url': 'https://s.pinimg.com/images/user/default_75.png', 'image_small_url': 'https://s.pinimg.com/images/user/default_30.png', 'image_xlarge_url': 'https://s.pinimg.com/images/user/default_280.png', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjoyMzIyMTcwNjE5NDQ3NzIzNTE=', 'type': 'user', 'username': 'meganmarquez3', 'verified_identity': {}}",443,public,2,384,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/meganmarquez3/megan/,False,,"[{'id': '16226955465408', 'pin_type': -1, 'text': 'All Pins', 'type': 'pintypefilter'}, {'id': '16227464603875', 'pin_type': 6, 'text': 'Favorites', 'type': 'pintypefilter'}]",
[],True,,[],"Sat, 19 Jul 2025 18:20:35 +0000",food_drink,True,False,0,False,"{'crop': [0, 0], 'customized': False, 'image_key': '137359857356198876_icTr2GFT', 'image_signature': '2f5c8abf4e9e32c974122a16bee7fe59', 'pin_id': '278660295665271306', 'scale': 1, 'size': [0, 0], 'timestamp': 1358856662, 'url': 'upload/137359857356198876_icTr2GFT_222.jpg'}",{},,,,,[],False,75,,278660364382577214,https://i.pinimg.com/200x150/2f/5c/8a/2f5c8abf4e9e32c974122a16bee7fe59.jpg,False,False,False,default,pinterest.ijz1714i,{},Desserts,Qm9hcmQ6Mjc4NjYwMzY0MzgyNTc3MjE0,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Noreen', 'full_name': 'Noreen Schafer', 'id': '278660433101983185', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/63/d5/5f/63d55f0a05f44952e3ad540ac167b38a.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/63/d5/5f/63d55f0a05f44952e3ad540ac167b38a.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/63/d5/5f/63d55f0a05f44952e3ad540ac167b38a.jpg', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjoyNzg2NjA0MzMxMDE5ODMxODU=', 'type': 'user', 'username': 'nschafer16', 'verified_identity': {}}",104,public,0,104,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/nschafer16/desserts/,False,,,
[],True,,[],"Tue, 23 Jun 2026 13:08:08 +0000",,True,False,0,False,"{'image_signature': '519e2404a7670a7ebd4d432ad153c39c', 'pin_id': '297589487902333244', 'timestamp': 1775525719}",{},,,,,[],False,3,,297589556567402251,https://i.pinimg.com/200x150/51/9e/24/519e2404a7670a7ebd4d432ad153c39c.jpg,False,False,False,default,pinterest.ijz1714i,{},decor ideas,Qm9hcmQ6Mjk3NTg5NTU2NTY3NDAyMjUx,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Jyothi Telugu Festival Food & Decor', 'full_name': 'Jyothi Telugu Festival Food & Decor', 'id': '297589625285817575', 'image_medium_url': 'https://s.pinimg.com/images/user/default_75.png', 'image_small_url': 'https://s.pinimg.com/images/user/default_30.png', 'image_xlarge_url': 'https://s.pinimg.com/images/user/default_280.png', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': True, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjoyOTc1ODk2MjUyODU4MTc1NzU=', 'type': 'user', 'username': 'jtdurisety', 'verified_identity': {}}",342,public,0,342,"{'reason': None, 'show_warning': False}",True,False,False,board,{},/jtdurisety/decor-ideas/,False,,,
[],True,,[],"Fri, 05 Sep 2025 17:56:21 +0000",,True,False,0,False,"{'image_signature': '2a49ed45188856b60d5bb0970b741d23', 'pin_id': '297659856606349832', 'timestamp': 1479125226}",{},,,,,[],False,54,,297659925310975605,https://i.pinimg.com/200x150/2a/49/ed/2a49ed45188856b60d5bb0970b741d23.jpg,False,False,False,default,pinterest.ijz1714i,{},sweet breads,Qm9hcmQ6Mjk3NjU5OTI1MzEwOTc1NjA1,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Shirley', 'full_name': 'Shirley Jackson', 'id': '297659994029955097', 'image_medium_url': 'https://s.pinimg.com/images/user/default_75.png', 'image_small_url': 'https://s.pinimg.com/images/user/default_30.png', 'image_xlarge_url': 'https://s.pinimg.com/images/user/default_280.png', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjoyOTc2NTk5OTQwMjk5NTUwOTc=', 'type': 'user', 'username': 'shirleyjackson5', 'verified_identity': {}}",143,public,0,143,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/shirleyjackson5/sweet-breads/,False,,,
[],True,,[],"Sat, 20 Jun 2026 21:00:21 +0000",other,True,False,0,False,"{'image_signature': '274ce8de7d2f138d391bc6db97c6fa35', 'pin_id': '301670875011485868', 'timestamp': 1466525737}",{},,,,,[],False,39,,301670943728683941,https://i.pinimg.com/200x150/27/4c/e8/274ce8de7d2f138d391bc6db97c6fa35.jpg,False,False,False,default,pinterest.ijz1714i,{},Recipes to Try,Qm9hcmQ6MzAxNjcwOTQzNzI4NjgzOTQx,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Amanda', 'full_name': 'Amanda Pagán-Glass', 'id': '301671012448083285', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/34/fe/ad/34fead36ebd89f63f9c17586e2711b87.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/34/fe/ad/34fead36ebd89f63f9c17586e2711b87.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/34/fe/ad/34fead36ebd89f63f9c17586e2711b87.jpg', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjozMDE2NzEwMTI0NDgwODMyODU=', 'type': 'user', 'username': 'apaganglass', 'verified_identity': {}}",678,public,1,657,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/apaganglass/recipes-to-try/,False,,,
[],True,,[],"Fri, 29 May 2026 19:41:23 +0000",,True,False,0,False,"{'image_signature': '7fc14fcf13bfca66d0064234f3d46beb', 'pin_id': '308567011943217576', 'timestamp': 1411255749}",{},,,,,[],False,1586,,308567080658224046,https://i.pinimg.com/200x150/7f/c1/4f/7fc14fcf13bfca66d0064234f3d46beb.jpg,False,False,False,default,pinterest.ijz1714i,{},cuartos,Qm9hcmQ6MzA4NTY3MDgwNjU4MjI0MDQ2,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Lulu', 'full_name': 'Lulu Rivera', 'id': '308567149377512793', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/b3/4a/5d/b34a5da8fa366167064203d3104122dc.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/b3/4a/5d/b34a5da8fa366167064203d3104122dc.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/b3/4a/5d/b34a5da8fa366167064203d3104122dc.jpg', 'indexed': False, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjozMDg1NjcxNDkzNzc1MTI3OTM=', 'type': 'user', 'username': 'estrellafugaz27', 'verified_identity': {}}",514,public,0,514,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/estrellafugaz27/cuartos/,False,,,
[],True,,[],"Wed, 24 Jun 2026 12:03:52 +0000",,True,False,0,False,"{'image_signature': 'aa1dd1b99a1d8bad594807f9439c66c0', 'pin_id': '311592867948032382', 'timestamp': 1447780153}",{},,,,,[],False,44,,311592936658025527,https://i.pinimg.com/200x150/aa/1d/d1/aa1dd1b99a1d8bad594807f9439c66c0.jpg,False,False,False,default,pinterest.ijz1714i,{},Weight watchers chicken,Qm9hcmQ6MzExNTkyOTM2NjU4MDI1NTI3,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Carmel ', 'full_name': 'Carmel Muise', 'id': '311593005377144341', 'image_medium_url': 'https://s.pinimg.com/images/user/default_75.png', 'image_small_url': 'https://s.pinimg.com/images/user/default_30.png', 'image_xlarge_url': 'https://s.pinimg.com/images/user/default_280.png', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjozMTE1OTMwMDUzNzcxNDQzNDE=', 'type': 'user', 'username': 'carmelmuise', 'verified_identity': {}}",1042,public,0,1042,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/carmelmuise/weight-watchers-chicken/,False,,,
[],True,,[],"Sun, 21 Jun 2026 17:52:04 +0000",food_drink,True,False,0,False,"{'crop': [0, 179], 'custom_cover': True, 'image_signature': '326797052c049f51feb900ef3c8bcba5', 'image_size': [750, None], 'image_url': 'https://i.pinimg.com/750x/32/67/97/326797052c049f51feb900ef3c8bcba5.jpg', 'pin_id': '330803535136788633', 'scale': 1, 'size': [750, 750], 'timestamp': 1632680859}",{},"All the latest Serving Dumplings recipes — easy weeknight dinners, cozy soups, flavorful pastas, and seasonal comfort food.",,,,[],False,25493,"{'cropping_info': {'crop_x': 0, 'crop_y': 478, 'height': 660, 'width': 1000}, 'id': '2460709298557741056', 'image_signature': 'fdbe2814aa66fd11d97727a92d049731', 'large_image_url': 'https://i.pinimg.com/474x/fd/be/28/fdbe2814aa66fd11d97727a92d049731.jpg', 'node_id': 'Qm9hcmRIZWFkZXI6MjQ2MDcwOTI5ODU1Nzc0MTA1Ng==', 'pin_id': '330803535151749947', 'root_pin_id': '330803535151749947', 'small_image_url': 'https://i.pinimg.com/236x/fd/be/28/fdbe2814aa66fd11d97727a92d049731.jpg', 'xlarge_image_url': 'https://i.pinimg.com/1200x/fd/be/28/fdbe2814aa66fd11d97727a92d049731.jpg'}",330803603818669544,https://i.pinimg.com/custom_covers/200x150/330803603818669544_1632680859.jpg,False,False,False,default,pinterest.ijz1714i,{},Serving Dumplings Recipes,Qm9hcmQ6MzMwODAzNjAzODE4NjY5NTQ0,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': 'www.servingdumplings.com', 'first_name': 'Anna’s Table | Quick & Cozy Recipes', 'full_name': 'Anna’s Table | Quick & Cozy Recipes', 'id': '330803672537648600', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/02/1e/67/021e67fb6624b6458402e1475d5322cb.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/02/1e/67/021e67fb6624b6458402e1475d5322cb.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/02/1e/67/021e67fb6624b6458402e1475d5322cb.jpg', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': True, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjozMzA4MDM2NzI1Mzc2NDg2MDA=', 'type': 'user', 'username': 'servingdumplings', 'verified_identity': {}}",4935,public,11,3904,"{'reason': None, 'show_warning': False}",True,False,False,board,{},/servingdumplings/serving-dumplings-recipes/,False,,,
[],True,,[],"Fri, 18 Mar 2022 17:39:35 +0000",,True,False,0,False,"{'image_signature': 'a5dc1a9ad30e8b115bad90858fd41ca5', 'pin_id': '337277459604687453', 'timestamp': 1647483089}",{},,,,,[],False,7,,337277528283426427,https://i.pinimg.com/200x150/a5/dc/1a/a5dc1a9ad30e8b115bad90858fd41ca5.jpg,False,False,False,default,pinterest.ijz1714i,{},Fish Friday,Qm9hcmQ6MzM3Mjc3NTI4MjgzNDI2NDI3,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Brianna', 'full_name': 'Brianna St Clair', 'id': '337277597001996352', 'image_medium_url': 'https://s.pinimg.com/images/user/default_75.png', 'image_small_url': 'https://s.pinimg.com/images/user/default_30.png', 'image_xlarge_url': 'https://s.pinimg.com/images/user/default_280.png', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjozMzcyNzc1OTcwMDE5OTYzNTI=', 'type': 'user', 'username': 'BriannaStC', 'verified_identity': {}}",11,public,0,11,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/BriannaStC/fish-friday/,False,,,
[],True,,[],"Wed, 24 Jun 2026 10:33:05 +0000",,True,False,0,False,"{'image_signature': '3ab057d9e6b991e4849e04463c7daaf1', 'pin_id': '353814114454490220', 'timestamp': 1442660273}",{},,,,,[],False,90,,353814183164641144,https://i.pinimg.com/200x150/3a/b0/57/3ab057d9e6b991e4849e04463c7daaf1.jpg,False,False,False,default,pinterest.ijz1714i,{},Easy Weeknight Dinners,Qm9hcmQ6MzUzODE0MTgzMTY0NjQxMTQ0,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Meisha', 'full_name': 'Meisha Dockett', 'id': '353814251883731237', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/61/70/8f/61708f0ec3747304a675380a8b7e4f36.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/61/70/8f/61708f0ec3747304a675380a8b7e4f36.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/61/70/8f/61708f0ec3747304a675380a8b7e4f36.jpg', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjozNTM4MTQyNTE4ODM3MzEyMzc=', 'type': 'user', 'username': 'dockett77', 'verified_identity': {}}",1143,public,0,1143,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/dockett77/easy-weeknight-dinners/,False,,,
[],True,,[],"Wed, 08 Dec 2021 03:06:07 +0000",,True,False,0,False,"{'image_signature': 'c4d0a3854d3dd4fe46c3bd7f8d49d19a', 'pin_id': '359443613983791144', 'timestamp': 1409660155}",{},,,,,[],False,8,,359443682698676249,https://i.pinimg.com/200x150/c4/d0/a3/c4d0a3854d3dd4fe46c3bd7f8d49d19a.jpg,False,False,False,default,pinterest.ijz1714i,{},Vegan Meals,Qm9hcmQ6MzU5NDQzNjgyNjk4Njc2MjQ5,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Shirley', 'full_name': 'Shirley Ferguson', 'id': '359443751417938589', 'image_medium_url': 'https://s.pinimg.com/images/user/default_75.png', 'image_small_url': 'https://s.pinimg.com/images/user/default_30.png', 'image_xlarge_url': 'https://s.pinimg.com/images/user/default_280.png', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': False, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjozNTk0NDM3NTE0MTc5Mzg1ODk=', 'type': 'user', 'username': 'meg1ale2', 'verified_identity': {}}",205,public,0,205,"{'reason': None, 'show_warning': False}",True,True,False,board,{},/meg1ale2/vegan-meals/,False,,,
[],True,,[],"Wed, 05 Mar 2025 04:25:40 +0000",,True,False,0,False,"{'image_signature': '63d4674465a8b25ff27f6534513c8d17', 'pin_id': '375135843979959915', 'timestamp': 1741148741}",{},"Explore a collection of mouthwatering salmon recipes that are both delicious and foolproof. Perfect for any occasion, these dishes offer step-by-step guidance to ensure perfectly cooked salmon every time. Ideal for seafood lovers and culinary enthusiasts alike.",,,,[],False,54,,375135912651163352,https://i.pinimg.com/200x150/63/d4/67/63d4674465a8b25ff27f6534513c8d17.jpg,False,False,False,default,pinterest.ijz1714i,{},Salmon Cooking: Delicious & Foolproof Recipes,Qm9hcmQ6Mzc1MTM1OTEyNjUxMTYzMzUy,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Phyllis Hackett', 'full_name': 'Phyllis Hackett', 'id': '375135981369581396', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/d5/97/0c/d5970c9aef14c0b0cf79bfe12369c42a.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/d5/97/0c/d5970c9aef14c0b0cf79bfe12369c42a.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/d5/97/0c/d5970c9aef14c0b0cf79bfe12369c42a.jpg', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': True, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjozNzUxMzU5ODEzNjk1ODEzOTY=', 'type': 'user', 'username': 'blue_estrellas_0905', 'verified_identity': {}}",1,public,0,1,"{'reason': None, 'show_warning': False}",True,False,False,board,{},/blue_estrellas_0905/salmon-cooking-delicious-foolproof-recipes/,False,,,"{'474x': [{'dominant_color': '#DB9B53', 'height': 709, 'url': 'https://i.pinimg.com/474x/63/d4/67/63d4674465a8b25ff27f6534513c8d17.jpg', 'width': 474}]}"
[],True,,[],"Mon, 05 Jan 2026 21:26:34 +0000",,True,False,0,False,"{'image_signature': '1462678e8e9195dabc5032a7e1d7b279', 'pin_id': '389842911515767566', 'timestamp': 1767648395}",{},,,,,[],False,56,,389842980184336655,https://i.pinimg.com/200x150/14/62/67/1462678e8e9195dabc5032a7e1d7b279.jpg,False,False,False,default,pinterest.ijz1714i,{},Garlic Butter Dishes Shrimp,Qm9hcmQ6Mzg5ODQyOTgwMTg0MzM2NjU1,"{'ads_only_profile_site': None, 'blocked_by_me': False, 'domain_url': None, 'first_name': 'Chiruja Zuazo', 'full_name': 'Chiruja Zuazo', 'id': '389843048902738919', 'image_medium_url': 'https://i.pinimg.com/75x75_RS/25/68/e5/2568e5454b0427dcb554ca0cca25b690.jpg', 'image_small_url': 'https://i.pinimg.com/30x30_RS/25/68/e5/2568e5454b0427dcb554ca0cca25b690.jpg', 'image_xlarge_url': 'https://i.pinimg.com/280x280_RS/25/68/e5/2568e5454b0427dcb554ca0cca25b690.jpg', 'indexed': True, 'is_ads_only_profile': False, 'is_partner': True, 'is_private_profile': False, 'is_tastemaker': False, 'is_verified_merchant': False, 'node_id': 'VXNlcjozODk4NDMwNDg5MDI3Mzg5MTk=', 'type': 'user', 'username': 'chiruja_zuazo', 'verified_identity': {}}",1,public,0,1,"{'reason': None, 'show_warning': False}",True,False,False,board,{},/chiruja_zuazo/garlic-butter-dishes-shrimp/,False,,,"{'474x': [{'dominant_color': '#C69356', 'height': 711, 'url': 'https://i.pinimg.com/474x/14/62/67/1462678e8e9195dabc5032a7e1d7b279.jpg', 'width': 474}]}"
